Nama Kost,Tipe,Harga,Harga_Int,Lokasi,Lokasi Clean,Deskripsi,Spesifikasi Kamar,Fasilitas Kamar,Fasilitas Kamar Mandi,Fasilitas Umum,Fasilitas Parkir,Fasilitas Lain,Link,lat,lon
Kost Lovina House Tipe A Astanaanyar Bandung,Putri,Rp900.000,900000,Kecamatan Astanaanyar,Astanaanyar,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.6 km), Alfamart (3.1 km), Church of Isa Almasih (1.1 km), Bank BJB - Cabang Utama Bandung (1.0 km), Universitas Islam Bandung (2.5 km), RS Umum Bungsu (1.4 km).","3 x 3 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal","Kloset Duduk, Kloset Jongkok, Wastafel, Shower, Air panas","Kulkas, R. Tamu, Mushola, R. Santai, Dapur, Jemuran, Rice Cooker, Pengurus Kos, CCTV, Rooftop","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-lovina-house-astanaanyar-bandung-3?redirection_source=landing%20area,-6.939178748624732,107.6040413588333
Kost Griya Camar tipe F Lengkong Bandung,Campur,Rp1.350.000,1350000,Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.3 km), Alfamart (2.6 km), Church In Bandung (354 m), Bank BJB - Cabang Utama Bandung (1.4 km), Universitas Islam Bandung (2.5 km), RS Umum Bungsu (1.0 km).","3 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Cermin, Bantal, Kursi","Kloset Jongkok, K. Mandi Luar, Ember mandi, Shower","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Dapur, Jemuran, CCTV",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-griya-camar-tipe-f-lengkong-bandung-2?redirection_source=landing%20area,-6.93390646215094,107.62656297793124
Kost Esatu Reguler Lengkong Bandung,Campur,Rp950.000,950000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (510 m), Alfamart (3.1 km), Church In Bandung (522 m), Bank BJB - Cabang Utama Bandung (1.2 km), Universitas Islam Bandung (2.8 km), RS Umum Bungsu (1.0 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Ventilasi, Jendela","K. Mandi Dalam, Kloset Jongkok","WiFi, R. Tamu, R. Jemur, Dapur, Jemuran, Pengurus Kos, CCTV",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-esatu-reguler-lengkong-bandung-2?redirection_source=landing%20area,-6.933201395408889,107.62430025358758
Kost Pak Hendra Tipe A Batununggal Bandung,Campur,Rp750.000,750000,Kecamatan Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.6 km), Alfamart (2.9 km), Masjid Al Jihad (634 m), Bank BJB - Cabang Utama Bandung (2.0 km), Institut Teknologi Nasional Bandung (2.8 km), RS Umum Bungsu (1.7 km).","2.5 x 2.5 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal","Kloset Jongkok, K. Mandi Luar, Bak mandi","WiFi, R. Cuci, Kulkas, Penjaga Kos, R. Jemur, Jemuran, CCTV",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-pak-hendra-tipe-a-batununggal-bandung-2?redirection_source=landing%20area,-6.928600236439022,107.64111671138573
Kost Srigadis 25 Tipe C Regol Bandung,Campur,Rp1.200.000,1200000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (775 m), Circle K (774 m), Church of Isa Almasih (825 m), Institut Seni Budaya Indonesia Bandung (1.9 km), RSU Bhayangkara Tk II Sartika Asih (2.3 km), Bandung Electronic Center (3.1 km).","5 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Cermin, Bantal","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, R. Makan, R. Santai, Dapur, Jemuran","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-srigadis-25-tipe-c-regol-bandung?redirection_source=landing%20area,-6.9388458242294035,107.61421126406375
Kost Hilman Ardiansyah Bandung Wetan Bandung,Putri,Rp650.000,650000,Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Mirasa (239 m), Circle K (3.2 km), Masjid Al Asy'ari Unisba (138 m), Bank BJB - Kantor Cabang Tamansari (179 m), Universitas Islam Bandung (174 m), RS Umum Tk IV 03.07.03Sariningsih (455 m).","3 x 3 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage","Kloset Duduk, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, Jemuran, K. Mandi Luar",,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-hilman-ardiansyah-bandung-wetan-bandung?redirection_source=landing%20area,-6.905594245187114,107.61731662728442
Kost Srigadis 25 Type L Regol Bandung,Campur,Rp1.200.000,1200000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (774 m), Circle K (1.8 km), Church of Isa Almasih (825 m), Bank Muamalat (2.4 km), Akademi Sekretari Dan Manajemen BSI Bandung (1.2 km), RS Umum Santosa Hospital Bandung Central (2.6 km).","6 x 5 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Guling, Cermin, Bantal","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Jemur, R. Santai, Dapur, Jemuran","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-srigadis-25-type-l-regol-bandung?redirection_source=landing%20area,-6.941140024867271,107.61208205482752
Kost 78D Tipe A Regol Bandung,Putri,Rp1.350.000,1350000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses jalan raya, berlokasi dekat dengan Rumah Makan Cikawao (889 m), Circle K (819 m), Gereja Kristen Kalam Kudus Pasundan (342 m), Citibank Indonesia (1.4 km), Sekolah Tinggi Ilmu Kesehatan Immanuel Bandung (1.4 km), RS Khusus Mata Cicendo (2.0 km).","5 x 4 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Guling, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk","WiFi, Penjaga Kos, R. Jemur, R. Santai, Dapur, Jemuran, CCTV, Balcon","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-78d-tipe-a-regol-bandung?redirection_source=landing%20area,-6.940636448256472,107.61389199968387
Kost Srigadis 25 Tipe I Regol Bandung,Campur,Rp1.200.000,1200000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (790 m), Circle K (2.7 km), Church of Isa Almasih (836 m), Bank BCA KCP Buah Batu (1.5 km), Akademi Sekretari Dan Manajemen BSI Bandung (1.2 km), RS Mata Bandung Eye Center (1.3 km).","5 x 4 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Guling, Cermin, Bantal","K. Mandi Dalam, Kloset Jongkok, Ember mandi","WiFi, R. Tamu, R. Jemur, R. Makan, R. Santai, Dispenser, Dapur, Jemuran",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-srigadis-25-tipe-i-regol-bandung-2?redirection_source=landing%20area,-6.938011792596543,107.61555932674894
Kost Genjer 29 Lengkong Bandung,Putri,Rp2.750.000,2750000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (999 m), Circle K (3.1 km), Church In Bandung (1.1 km), Bank BCA KCP Buah Batu (1.1 km), Universitas Islam Bandung (3.5 km), RS Umum Bungsu (1.8 km).","2.5 x 8 meter, Tidak termasuk listrik","AC, Kasur, Lemari / Storage, Kulkas, Ventilasi, Jendela, Dapur Pribadi, Bantal, Sofa, Wastafel","K. Mandi Dalam, Kloset Duduk, Wastafel, Ember mandi, Shower","WiFi, Jemuran",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-eksklusif-kost-genjer-29-lengkong-bandung-2?redirection_source=landing%20area,-6.935879378215993,107.6247616515256
Kost Kalasantay Tipe A Sumur Bandung,Campur,Rp2.850.000,2850000,Kecamatan Sumur Bandung,Sumur Bandung,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.3 km), Alfamart A Yani 419 (2.9 km), Masjid Al Kautsar (645 m), Citibank Indonesia (396 m), Universitas Islam Bandung (1.8 km), RS Khusus Gigi dan Mulut Kota Bandung (1.4 km).","4.3 x 3 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Wastafel, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, Kulkas, Penjaga Kos, R. Jemur, Dispenser, Dapur, Pengurus Kos, CCTV, Balcon",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-kalasantay-tipe-a-sumur-bandung?redirection_source=landing%20area,-6.914310684447133,107.6186825772751
Kost Rancagoong Tipe A Batununggal Bandung,Putra,Rp1.100.000,1100000,Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Berkah Bahari (238 m), Alfamart A Yani 419 (2.4 km), Gereja Katolik Hati Tak Bernoda Santa Perawan Maria (1.5 km), Sekolah Tinggi Ilmu Ekonomi Pasundan (214 m).","3 x 35 meter, Termasuk listrik","Kasur, Lemari / Storage","K. Mandi Dalam, Kloset Duduk, Kloset Jongkok, Ember mandi","WiFi, Laundry, R. Tamu, R. Jemur, Dapur, Jemuran, Pengurus Kos, Jual Makanan, Balcon, K. Mandi Luar","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-rancagoong-tipe-a-batununggal-bandung?redirection_source=landing%20area,-6.928831166973689,107.64044569316503
Kost Muararajeun Lama 2 Tipe D Cibeunying Kaler Bandung,Campur,Rp740.000,740000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Boemi Mitoha (593 m), Alfamart A Yani 419 (1.3 km), Masjid Pusdai (561 m), Universitas Padjadjaran Kampus Dipatiukur (1.8 km), Sinar Abadi Balubur Town Square (2.3 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal, Kursi","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Jemuran, Pengurus Kos, CCTV, Rooftop, K. Mandi Luar","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-muararajeun-lama-2-tipe-d-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.8874541581509225,107.62902280975915
Kost Chantika Marfalia Tipe Standard Regol Bandung,Campur,Rp750.000,750000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Cikawao (346 m), Circle K (630 m), Church of Isa Almasih (241 m), Bank BJB - Cabang Utama Bandung (912 m), Institut Seni Budaya Indonesia Bandung (2.5 km), RSU Bhayangkara Tk II Sartika Asih (3.2 km).","3 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi",K. Mandi Luar,Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-campur-murah-kost-chantika-marfalia-tipe-standard-regol-bandung-2?redirection_source=landing%20area,-6.9402937298945595,107.6128421477744
Kost Yurani Tipe A Regol Bandung,Campur,Rp750.000,750000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (988 m), Circle K (977 m), Church of Isa Almasih (888 m), Bank Muamalat (2.7 km), Akademi Sekretari Dan Manajemen BSI Bandung (1.5 km), RS Ibu dan Anak Kota Bandung (1.2 km).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela","K. Mandi Dalam, Kloset Jongkok, Ember mandi","R. Jemur, Jemuran, CCTV, Balcon",Parkir Motor,,https://mamikos.com/room/kost-bandung-kost-campur-murah-kost-yurani-tipe-a-regol-bandung?redirection_source=landing%20area,-6.939226091713051,107.61227916650742
Kost Srigadis 25 Tipe Paviliun Regol Bandung,Campur,Rp2.100.000,2100000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (783 m), Circle K (782 m), Church of Isa Almasih (822 m), Institut Seni Budaya Indonesia Bandung (1.9 km), RSU Bhayangkara Tk II Sartika Asih (2.3 km), Bandung Electronic Center (3.1 km).","6 x 10 meter, Tidak termasuk listrik",Dapur Pribadi,"K. Mandi Dalam, Kloset Duduk, Ember mandi, Shower","R. Tamu, R. Jemur, R. Makan, R. Santai, Dapur, Jemuran, R. Keluarga","Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-srigadis-25-tipe-paviliun-regol-bandung?redirection_source=landing%20area,-6.939476978291622,107.61487831704419
Kost Eyang Cipju Tipe A Bandung Wetan Bandung,Putra,Rp1.000.000,1000000,Kecamatan Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (1.8 km), Alfamart (1.3 km), Masjid Al Asy'ari Unisba (2.1 km), Bank BJB Weekend Banking (719 m), Institut Teknologi Nasional Bandung (1.2 km), RS Ibu dan Anak Al Islam (1.5 km).","3 x 3 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Kipas Angin","Kloset Duduk, K. Mandi Luar, Wastafel, Shower","WiFi, Kulkas, Penjaga Kos, Mushola, Dapur, Jemuran, CCTV, Balcon, Taman, Joglo","Parkir Mobil, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putra-eksklusif-kost-eyang-cipju-tipe-a-bandung-wetan-bandung?redirection_source=landing%20area,-6.904535903603934,107.61752939088251
Kost Muararajeun Lama 1 Tipe D Cibeunying Kaler Bandung,Campur,Rp725.000,725000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (2.2 km), Alfamart A Yani 419 (1.3 km), Church In Bandung (2.5 km), Bank BJB Weekend Banking (1.0 km), Institut Teknologi Nasional Bandung (805 m), RS Ibu dan Anak Al Islam (1.2 km).","3 x 4 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal, Wastafel","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, Penjaga Kos, R. Jemur, Jemuran, Jual Makanan, K. Mandi Luar","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-muararajeun-lama-1-tipe-d-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.885957348516281,107.62828794951575
Kost Ibu Nola Kebon Manggu Regol Bandung,Campur,Rp650.000,650000,Kecamatan Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (1.5 km), Alfamart (3.0 km), Church of Isa Almasih (1.1 km), Bank BJB - Cabang Utama Bandung (906 m), Universitas Islam Bandung (2.4 km), RS Umum Bungsu (1.3 km).","3 x 4 meter, Termasuk listrik","Kasur, Lemari / Storage, Bantal","Kloset Jongkok, K. Mandi Luar","R. Jemur, Dapur, Jemuran, K. Mandi Luar","Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-ibu-nola-kebon-manggu-regol-bandung?redirection_source=landing%20area,-6.941327448074634,107.61267076824919
Kost Muararajeun Lama 1 Tipe C Cibeunying Kaler Bandung,Campur,Rp750.000,750000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (2.2 km), Alfamart A Yani 419 (1.3 km), Masjid Al Kautsar (2.0 km), Bank Mandiri Bandung Priority Banking Soerapatti (1.5 km), Universitas Padjadjaran Kampus Dipatiukur (1.8 km), RS Umum Santo Borromeus (2.1 km).","3.5 x 2 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Bantal","Kloset Jongkok, K. Mandi Luar, Ember mandi","WiFi, R. Cuci, Penjaga Kos, R. Jemur, Jemuran, Pengurus Kos, Jual Makanan, K. Mandi Luar","Parkir Motor, Parkir Sepeda, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-muararajeun-lama-1-tipe-c-cibeunying-kaler-bandung-2?redirection_source=landing%20area,-6.887636554315374,107.62941562254251
Kost Gedung Putih 2 Lengkong Bandung,Campur,Rp2.000.000,2000000,Kecamatan Lengkong,Lengkong,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (517 m), Alfamart A Yani 419 (3.2 km), Masjid Al Waritsin (331 m), CIMB Niaga (Buah Batu) (213 m), Akademi Sekretari Dan Manajemen BSI Bandung (589 m), Bandung Electronic Center (3.5 km).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Cermin, Bantal, Wastafel, Kursi","K. Mandi Dalam, Kloset Duduk, Wastafel, Shower, Air panas","WiFi, R. Cuci, Kulkas, Laundry, Penjaga Kos, R. Jemur, R. Makan, R. Santai, Dispenser, Dapur","Parkir Mobil, Parkir Motor, Parkir Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-gedung-putih-2-lengkong-bandung-1?redirection_source=landing%20area,-6.934964586152478,107.62680483820496
Kost Wastu323 Bandung Wetan Bandung,Putri,Rp650.000,650000,Bandung Wetan,Bandung Wetan,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (531 m), Alfamart (455 m), Masjid Al Asy'ari Unisba (364 m), Bank BJB - Kantor Cabang Tamansari (386 m), Universitas Islam Bandung (335 m), RS Umum Tk IV 03.07.03Sariningsih (859 m).","3 x 3 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Jendela, Bantal, Kursi","K. Mandi Dalam, Kloset Jongkok, K. Mandi Luar, Wastafel, Ember mandi, Bak mandi","WiFi, R. Cuci, R. Jemur, R. Santai, Dapur, Jemuran, Pengurus Kos, Jual Makanan, CCTV, Rooftop","Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-wastu323-bandung-wetan-bandung-2?redirection_source=landing%20area,-6.903802342914781,107.61649915488275
Kost Nur Muhaji Tipe A Batununggal Bandung,Campur,Rp1.200.000,1200000,Batununggal,Batununggal,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Bahari (2.0 km), Alfamart (2.6 km), Masjid Al Jihad (264 m), Bank BJB - Cabang Utama Bandung (2.2 km), Institut Teknologi Nasional Bandung (2.4 km), RS Ibu dan Anak Al Islam (1.5 km).","4 x 4 meter, Tidak termasuk listrik","Kasur, Lemari / Storage, Ventilasi, Jendela, Guling, Bantal","K. Mandi Dalam, Kloset Duduk, Ember mandi","WiFi, Laundry, Penjaga Kos, Jemuran, Pengurus Kos, CCTV","Parkir Motor, Parkir Motor & Sepeda",,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-nur-muhaji-tipe-a-batununggal-bandung-2?redirection_source=landing%20area,-6.927583917070241,107.63891621233682
Kost Menimurah Tipe Standart Cibeunying Kaler Bandung,Putri,Rp500.000,500000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Cintaasih (2.3 km), Alfamart Bojong Koneng (1.3 km), Christian Church Pasundan Awiligar (2.1 km), Bank BJB Weekend Banking (1.4 km), Institut Teknologi Nasional Bandung (408 m), RS Ibu dan Anak Al Islam (1.3 km).","2 x 3 meter, Termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Kursi","Kloset Jongkok, K. Mandi Luar, Ember mandi, Bak mandi","WiFi, R. Cuci, R. Tamu, R. Jemur, R. Makan, Dapur, Jemuran, Pengurus Kos, Balcon, R. Keluarga",Parkir Motor,,https://mamikos.com/room/kost-kota-bandung-kost-putri-murah-kost-menimurah-tipe-standart-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.88559864563143,107.6274528523173
Kost Paviliun Asmi Regol Bandung,Campur,Rp2.000.000,2000000,Regol,Regol,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Rumah Makan Cikawao (672 m), Circle K (915 m), Gereja Kristen Kalam Kudus Pasundan (219 m), Institut Seni Budaya Indonesia Bandung (2.8 km), RSU Bhayangkara Tk II Sartika Asih (3.1 km), Bandung Electronic Center (2.3 km).","4 x 5 meter, Tidak termasuk listrik","Kasur, Meja, Lemari / Storage, Ventilasi, Jendela, Sofa, Kursi","K. Mandi Dalam, Kloset Duduk, Bak mandi",R. Tamu,,,https://mamikos.com/room/kost-bandung-kost-campur-eksklusif-kost-paviliun-asmi-regol-bandung?redirection_source=landing%20area,-6.938190185467218,107.61254561550157
Kost Griya Asri 2 Cibeunying Kaler Bandung,Campur,Rp1.700.000,1700000,Cibeunying Kaler,Cibeunying Kaler,"Kost ini berlokasi dekat dengan jalan raya dengan akses yang hanya bisa dilalui oleh motor/sepeda, berlokasi dekat dengan Warteg Abadi (2.2 km), Alfamart (1.5 km), Church In Bandung (2.2 km), Bank BJB Weekend Banking (734 m), Institut Teknologi Nasional Bandung (1.1 km), RS Ibu dan Anak Al Islam (1.1 km).","3 x 4 meter, Tidak termasuk listrik","AC, Kasur, Meja, Lemari / Storage, Jendela, Guling, Cermin, Bantal, Kursi","K. Mandi Dalam, Kloset Duduk, K. Mandi Luar, Ember mandi, Shower","WiFi, R. Cuci, Kulkas, Mesin Cuci, Penjaga Kos, R. Jemur, R. Makan, Mushola, R. Santai, Dispenser",Parkir Motor & Sepeda,,https://mamikos.com/room/kost-kota-bandung-kost-campur-eksklusif-kost-griya-asri-2-cibeunying-kaler-bandung?redirection_source=landing%20area,-6.888005269555593,107.62772315301576
